RecallID,Title,RecallDate,LastPublishDate,Hazard,Manufacturer,InjuryCount,URL
8871,Hercules Recalls Moravian Star Lights Due to Fire and Electrical Shock Hazards,2020-08-05T00:00:00,2020-08-05T00:00:00,"The lights lack adequate minimum wire size and overcurrent protection, posing fire and electrical shock hazards to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2020/Hercules-Recalls-Moravian-Star-Lights-Due-to-Fire-and-Electrical-Shock-Hazards
8872,WD-40 Company Recalls X-14 Mildew Stain Remover Due to Risk of Skin Irritation,2020-08-05T00:00:00,2020-08-05T00:00:00,"Pressure can build up inside the bottle and cause it to fall over and leak, posing a risk of skin irritation.","Spartan Chemical Company Inc., of Maumee, Ohio",1,https://www.cpsc.gov/Recalls/2020/WD-40-Company-Recalls-X-14-Mildew-Stain-Remover-Due-to-Risk-of-Skin-Irritation
8869,Bio Source Naturals Recalls Wintergreen and Birch Sweet Essential Oils Due to Failure to Meet Child Resistant Packaging Requirement; Risk of Poisoning,2020-07-30T00:00:00,2020-07-30T00:00:00,The products contain the substance methyl salicylate which must be in child resistant packaging as required by the Poison Prevention Packaging Act (PP,"Bio Source Naturals, of New Boston, Mich.",1,https://www.cpsc.gov/Recalls/2020/Bio-Source-Naturals-Recalls-Wintergreen-and-Birch-Sweet-Essential-Oils-Due-to-Failure-to-Meet-Child-Resistant-Packaging-Requirement-Risk-of-Poisoning-Recall-Alert
8870,Miles Industries Recalls Gas Fireplaces Due to Burn and Laceration Hazards (Recall Alert),2020-07-30T00:00:00,2020-07-30T00:00:00,"Delayed ignition due to pilot degradation can cause gas in the fireplace to accumulate prior to burner ignition. When ignition takes place, it can cau","Miles Industries Ltd., of Canada",1,https://www.cpsc.gov/Recalls/2020/Miles-Industries-Recalls-Gas-Fireplaces-Due-to-Burn-and-Laceration-Hazards-Recall-Alert
8868,Triangle Tube Recalls to Repair Gas Boilers Due to Risk of Carbon Monoxide Hazard; One Death Reported; In-Home Remedy May Be Delayed Due To COVID-19 R,2020-07-28T00:00:00,2020-07-28T00:00:00,"Flue gas can escape from the gas boilers if the vent adapter is not securely reattached to the boiler after maintenance or repair, posing a carbon mon","Burnsen SA, of Belgium",1,https://www.cpsc.gov/Recalls/2020/Triangle-Tube-Recalls-to-Repair-Gas-Boilers-Due-to-Risk-of-Carbon-Monoxide-Hazard-One-Death-Reported-In-Home-Remedy-May-Be-Delayed-Due-To-COVID-19-Restrictions
8867,Bulk Apothecary Recalls Nature's Oil Wintergreen and Birch Essential Oils Due to Failure to Meet Child Resistant Packaging Requirement; Risk of Poison,2020-07-23T00:00:00,2020-07-23T00:00:00,The products contain the substance methyl salicylate which must be in child resistant packaging as required by the Poison Prevention Packaging Act (PP,"Bulk Apothecary, of Aurora, Ohio",1,https://www.cpsc.gov/Recalls/2020/Bulk-Apothecary-Recalls-Natures-Oil-Wintergreen-and-Birch-Essential-Oils-Due-to-Failure-to-Meet-Child-Resistant-Packaging-Requirement-Risk-of-Poisoning-Recall-Alert
8866,Polaris Recalls Ranger Off-Road Vehicles and PRO XD and Bobcat Utility Vehicles Due to Crash Hazard (Recall Alert),2020-07-23T00:00:00,2020-07-23T00:00:00,"An improperly manufactured clutch component can cause the engine braking feature to fail, resulting in unexpected vehicle motion, posing a crash hazar","Polaris Industries Inc., of Medina, Minn.",1,https://www.cpsc.gov/Recalls/2020/Polaris-Recalls-Ranger-Off-Road-Vehicles-and-PRO-XD-and-Bobcat-Utility-Vehicles-Due-to-Crash-Hazard-Recall-Alert
8865,Willis Electric Recalls Home Accents Holiday Artificial Christmas Trees Due to Burn Hazard; Sold Exclusively at Home Depot,2020-07-23T00:00:00,2020-07-23T00:00:00,"The Christmas tree's foot-pedal controller can overheat, posing a burn hazard.","Willis Electric Co. Ltd., of Taiwan",1,https://www.cpsc.gov/Recalls/2020/Willis-Electric-Recalls-Home-Accents-Holiday-Artificial-Christmas-Trees-Due-to-Burn-Hazard-Sold-Exclusively-at-Home-Depot
8863,BioMed Balance Recalls Wintergreen and Sweet Birch Essential Oils Due to Failure to Meet Child Resistant Packaging Requirements; Risk of Poisoning,2020-07-22T00:00:00,2020-07-22T00:00:00,The products contain the substance methyl salicylate which must be in child resistant packaging as required by the Poison Prevention Packaging Act (PP,"BioMed Balance, of Kent, Wash.",1,https://www.cpsc.gov/Recalls/2020/BioMed-Balance-Recalls-Wintergreen-and-Sweet-Birch-Essential-Oils-Due-to-Failure-to-Meet-Child-Resistant-Packaging-Requirements-Risk-of-Poisoning
8861,Cookware Company Recalls Greenpan SimmerLite Dutch Ovens Due to Burn and Injury Hazards,2020-07-22T00:00:00,2020-07-22T00:00:00,"The lid on the dutch oven can explode while it is inside the oven, posing injury and burn hazards to the consumer.",Unknown,1,https://www.cpsc.gov/Recalls/2020/Cookware-Company-Recalls-Greenpan-SimmerLite-Dutch-Ovens-Due-to-Burn-and-Injury-Hazards
8864,DownEast Outfitters Recalls Folding Mattresses Due to Violation of Federal Mattress Flammability Standard,2020-07-22T00:00:00,2020-07-22T00:00:00,"The mattresses fail to meet the mandatory federal flammability standard for mattresses, posing a fire hazard.","Relux Mattress Co. Ltd., of China",1,https://www.cpsc.gov/Recalls/2020/DownEast-Outfitters-Recalls-Folding-Mattresses-Due-to-Violation-of-Federal-Mattress-Flammability-Standard
8862,Manhattan Toy Recalls 'Manhattan Ball' Activity Toys Due to Choking Hazard; Sold Exclusively at Target,2020-07-22T00:00:00,2020-07-22T00:00:00,"The toy's plastic tubes can detach from the center ball and release the small silicone teethers that are threaded on the tubes, posing a choking hazar",Unknown,1,https://www.cpsc.gov/Recalls/2020/Manhattan-Toy-Recalls-Manhattan-Ball-Activity-Toys-Due-to-Choking-Hazard-Sold-Exclusively-at-Target
8860,Polaris Recalls Snowmobiles Due to Fire Hazard (Recall Alert),2020-07-16T00:00:00,2020-07-16T00:00:00,"The fuel hose can be improperly secured, posing a fire hazard to consumers.","Polaris Industries Inc., Medina, Minn.",1,https://www.cpsc.gov/Recalls/2020/Polaris-Recalls-Snowmobiles-Due-to-Fire-Hazard-Recall-Alert
8859,"Rocky Mountain Bicycles Recalls Non-Electric Instinct, Instinct BC and Pipeline Bicycles with Alloy Frames Due to Fall and Injury Hazards",2020-07-16T00:00:00,2020-07-16T00:00:00,"The bicycle's front frame triangle can crack and cause separation of the head tube from the frame, posing fall and injury hazards.","Rocky Mountain Bicycles, of Canada",1,https://www.cpsc.gov/Recalls/2020/Rocky-Mountain-Bicycles-Recalls-Non-Electric-Instinct-Instinct-BC-and-Pipeline-Bicycles-with-Alloy-Frames-Due-to-Fall-and-Injury-Hazards
8858,Crate and Barrel Recalls Parke Twin and Full Beds Due to Fall Hazard,2020-07-15T00:00:00,2020-07-15T00:00:00,"The headboard on the recalled beds can separate from the side rails, posing a fall hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2020/Crate-and-Barrel-Recalls-Parke-Twin-and-Full-Beds-Due-to-Fall-Hazard
8857,Nutraceutical Recalls Simplers Botanicals Wintergreen Essential Oil Due to Failure to Meet Child Resistant Packaging Requirement; Risk of Poisoning,2020-07-15T00:00:00,2020-07-15T00:00:00,The product contains the substance methyl salicylate which must be in child resistant packaging as required by the Poison Prevention Packaging Act (PP,"Nutraceutical Corporation, of Park City, Utah",1,https://www.cpsc.gov/Recalls/2020/Nutraceutical-Recalls-Simplers-Botanicals-Wintergreen-Essential-Oil-Due-to-Failure-to-Meet-Child-Resistant-Packaging-Requirement-Risk-of-Poisoning
8852,Ananda Apothecary Recalls Essential Oils Due to Failure to Meet Child Resistant Packaging Requirement; Risk of Poisoning (Recall Alert),2020-07-09T00:00:00,2020-07-09T00:00:00,The products contain the substance methyl salicylate which must be in child resistant packaging as required by the Poison Prevention Packaging Act (PP,"Ananda Apothecary, of Boulder, Colo.",1,https://www.cpsc.gov/Recalls/2020/Ananda-Apothecary-Recalls-Essential-Oils-Due-to-Failure-to-Meet-Child-Resistant-Packaging-Requirement-Risk-of-Poisoning-Recall-Alert
8856,Cooper Lighting Recalls Light Fixtures Due to Injury Hazard (Recall Alert),2020-07-09T00:00:00,2020-07-09T00:00:00,"The lenses on the fixture can loosen, separate from the fixture and fall, posing a risk of injury to people below.","Cooper Lighting, LLC, (Cooper Lighting Solutions),",1,https://www.cpsc.gov/Recalls/2020/Cooper-Lighting-Recalls-Light-Fixtures-Due-to-Injury-Hazard-Recall-Alert
8855,DaVinci Recalls Bassinets Due to Fall and Entrapment Hazards (Recall Alert),2020-07-09T00:00:00,2020-07-09T00:00:00,"The bassinet's mattress support can become disengaged, posing fall and entrapment hazards to babies.",Unknown,1,https://www.cpsc.gov/Recalls/2020/DaVinci-Recalls-Bassinets-Due-to-Fall-and-Entrapment-Hazards-Recall-Alert
8853,Miracle Botanicals Recalls Wintergreen and Birch Essential Oils Due to Failure to Meet Child Resistant Packaging Requirement; Risk of Poisoning (Recal,2020-07-09T00:00:00,2020-07-09T00:00:00,The products contain the substance methyl salicylate which must be in child resistant packaging as required by the Poison Prevention Packaging Act (PP,"Miracle Botanicals, of Pahoa, Hawaii",1,https://www.cpsc.gov/Recalls/2020/Miracle-Botanicals-Recalls-Wintergreen-and-Birch-Essential-Oils-Due-to-Failure-to-Meet-Child-Resistant-Packaging-Requirement-Risk-of-Poisoning-Recall-Alert
8854,RH Recalls Riveted Mesh Floor Lamps Due to Fire Hazard (Recall Alert),2020-07-09T00:00:00,2020-07-09T00:00:00,"The lamp's on/off foot switch can overheat, melt or catch fire, posing a fire hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2020/RH-Recalls-Riveted-Mesh-Floor-Lamps-Due-to-Fire-Hazard-Recall-Alert
8849,GloryBee Natural Sweeteners Recalls GloryBee Wintergreen Essential Oil Due to Failure to Meet Child Resistant Packaging Requirement; Risk of Poisoning,2020-07-08T00:00:00,2020-07-08T00:00:00,The product contains the substance methyl salicylate which must be in child resistant packaging as required by the Poison Prevention Packaging Act (PP,"GloryBee Natural Sweeteners Inc., of Eugene, Ore.",1,https://www.cpsc.gov/Recalls/2020/GloryBee-Natural-Sweeteners-Recalls-GloryBee-Wintergreen-Essential-Oil-Due-to-Failure-to-Meet-Child-Resistant-Packaging-Requirement-Risk-of-Poisoning
8850,Lidl US Recalls Silvercrest Bread Makers Due to Electric Shock Hazard,2020-07-08T00:00:00,2020-07-08T00:00:00,"The bread maker's lid can become energized, posing an electric shock hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2020/Lidl-US-Recalls-Silvercrest-Bread-Makers-Due-to-Electric-Shock-Hazard
8851,Pranarom Recalls Wintergreen Essential Oils Due to Failure to Meet Child Resistant Packaging Requirements; Risk of Poisoning,2020-07-08T00:00:00,2020-07-08T00:00:00,The product contains the substance methyl salicylate which must be in child resistant packaging as required by the Poison Prevention Packaging Act (PP,"Pranarom, of Minneapolis, Minn.",1,https://www.cpsc.gov/Recalls/2020/Pranarom-Recalls-Wintergreen-Essential-Oils-Due-to-Failure-to-Meet-Child-Resistant-Packaging-Requirements-Risk-of-Poisoning
8845,"A Better You! Recalls Belecoo Strollers Due to Violation of Federal Stroller and Carriage Safety Standard; Fall, Entrapment and Strangulation Hazards ",2020-07-02T00:00:00,2020-07-02T00:00:00,The recalled strollers violate the federal Carriages and Strollers standard. A child's torso can pass through the opening between the activity tray an,Unknown,1,https://www.cpsc.gov/Recalls/2020/A-Better-You-Recalls-Belecoo-Strollers-Due-to-Violation-of-Federal-Stroller-and-Carriage-Safety-Standard-Fall-Entrapment-and-Strangulation-Hazards-Recall-Alert
8844,Avalon Furniture Recalls Cottage Town Bedroom Furniture Sold at Rooms To Go Due to Violation of Federal Lead Paint Ban; Risk of Poisoning (Recall Aler,2020-07-02T00:00:00,2020-07-02T00:00:00,The base coat paint used on pieces within the furniture collection contains levels of lead that exceed the federal lead paint standard. Lead is toxic ,"Avalon Furniture, of Houston, Texas",1,https://www.cpsc.gov/Recalls/2020/Avalon-Furniture-Recalls-Cottage-Town-Bedroom-Furniture-Sold-at-Rooms-To-Go-Due-to-Violation-of-Federal-Lead-Paint-Ban-Risk-of-Poisoning-Recall-Alert
8846,Edens Garden Recalls Wintergreen and Birch Essential Oils Due to Failure to Meet Child Resistant Packaging Requirements; Risk of Poisoning (Recall Ale,2020-07-02T00:00:00,2020-07-02T00:00:00,The products contain the substance methyl salicylate which must be in child resistant packaging as required by the Poison Prevention Packaging Act (PP,"Edens Garden, of San Clemente, Calif.",1,https://www.cpsc.gov/Recalls/2020/Edens-Garden-Recalls-Wintergreen-and-Birch-Essential-Oils-Due-to-Failure-to-Meet-Child-Resistant-Packaging-Requirements-Risk-of-Poisoning-Recall-Alert
8847,Polaris Recalls Phoenix 200 All-Terrain Vehicles ATVs Due to Crash Hazard (Recall Alert),2020-07-02T00:00:00,2020-07-02T00:00:00,"The throttle lever stop can fail due to damage during shipping, posing a crash hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2020/Polaris-Recalls-Phoenix-200-All-Terrain-Vehicles-ATVs-Due-to-Crash-Hazard-Recall-Alert
8848,Polaris Recalls Ranger and General Utility Vehicles Due to Crash Hazard (Recall Alert),2020-07-02T00:00:00,2020-07-02T00:00:00,The throttle can fail to return to the idle position after the engine stalls and is restarted in gear without switching the key to the off position du,"Polaris Industries Inc., of Medina, Minn.",1,https://www.cpsc.gov/Recalls/2020/Polaris-Recalls-Ranger-and-General-Utility-Vehicles-Due-to-Crash-Hazard-Recall-Alert
8843,Boy Scouts of America Recalls Cub Scout Activity Pins Due to Violation of the Federal Lead Content Ban,2020-07-01T00:00:00,2020-07-01T00:00:00,The pin's face and shaft contain levels of lead that exceed the federal lead content ban. Lead is toxic if ingested by young children and can cause ad,Unknown,1,https://www.cpsc.gov/Recalls/2020/Boy-Scouts-of-America-Recalls-Cub-Scout-Activity-Pins-Due-to-Violation-of-the-Federal-Lead-Content-Ban
8842,"Costway Recalls Baby Strollers Due to Violation of Federal Stroller and Carriage Safety Standard; Fall, Entrapment and Strangulation Hazards (Recall A",2020-06-25T00:00:00,2020-06-25T00:00:00,The recalled strollers violate the Federal Standard for Carriages and Strollers. A child's torso can pass through the opening between the activity tra,Unknown,1,https://www.cpsc.gov/Recalls/2020/Costway-Recalls-Baby-Strollers-Due-to-Violation-of-Federal-Stroller-and-Carriage-Safety-Standard-Fall-Entrapment-and-Strangulation-Hazards-Recall-Alert
8841,The Furniture Connexion Recalls Modavari Forrest Live Edge Benches Due to Fall and Injury Hazards,2020-06-24T00:00:00,2020-06-24T00:00:00,"The recalled bench can tip over while in use, posing fall and injury hazards to the consumer.",Unknown,1,https://www.cpsc.gov/Recalls/2020/The-Furniture-Connexion-Recalls-Modavari-Forrest-Live-Edge-Benches-Due-to-Fall-and-Injury-Hazards
8838,Lochinvar Recalls Condensing Residential Boilers Due to Risk of Carbon Monoxide Poisoning,2020-06-18T00:00:00,2020-06-18T00:00:00,"The boiler's flue grommet can deteriorate and dislodge during use and allow the boiler to emit carbon monoxide, posing a risk of carbon monoxide poiso","Lochinvar LLC, of Lebanon, Tenn.",1,https://www.cpsc.gov/Recalls/2020/Lochinvar-Recalls-Condensing-Residential-Boilers-Due-to-Risk-of-Carbon-Monoxide-Poisoning
8840,Modus Furniture Recalls Dressers Due to Tip-Over and Entrapment Hazards: In-Home Remedy May be Delayed Due to COVID-19 Restrictions; Keep Product Away,2020-06-18T00:00:00,2020-06-18T00:00:00,"The recalled dressers are unstable if the mirror is not installed, posing serious tip-over and entrapment hazards that can result in death or injuries",Unknown,1,https://www.cpsc.gov/Recalls/2020/Modus-Furniture-Recalls-Dressers-Due-to-Tip-Over-and-Entrapment-Hazards-Recall-Alert
8839,Recreational Off-Highway Vehicles Recalled by American Honda Due to Crash and Injury Hazards (Recall Alert),2020-06-18T00:00:00,2020-06-18T00:00:00,"The ROV can move or roll when in the park position, posing crash and injury hazards.","American Honda Motor Co., Inc., of Torrance, Calif",1,https://www.cpsc.gov/Recalls/2020/Recreational-Off-Highway-Vehicles-Recalled-by-American-Honda-Due-to-Crash-and-Injury-Hazards-Recall-Alert
8837,Edwards Recalls Mechanical Heat Detectors Due to Failure to Alert to Fire,2020-06-17T00:00:00,2020-06-17T00:00:00,"The recalled heat detectors can fail to activate in reaction to rising temperatures, posing a risk of failure to alert consumers to a fire.",Unknown,1,https://www.cpsc.gov/Recalls/2020/Edwards-Recalls-Mechanical-Heat-Detectors-Due-to-Failure-to-Alert-to-Fire
8834,HON Recalls Office Chairs Due to Fall Hazard,2020-06-17T00:00:00,2020-06-17T00:00:00,"The chair's back can break, posing fall and injury hazards to the user.","The HON Company LLC, of Muscatine, Iowa",1,https://www.cpsc.gov/Recalls/2020/HON-Recalls-Office-Chairs-Due-to-Fall-Hazard
8836,Republic Wireless Recalls Relay Charging Cables Due to Overheating and Burn Hazards,2020-06-17T00:00:00,2020-06-17T00:00:00,"The charging cable can overheat and partially melt, posing a burn hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2020/Republic-Wireless-Recalls-Relay-Charging-Cables-Due-to-Overheating-and-Burn-Hazards
8835,Rexair Recalls to Repair Rainbow SRX Vacuums Due to Fire and Burn Hazards,2020-06-17T00:00:00,2020-06-17T00:00:00,"The circuit board on the vacuum can spark, posing fire and burn hazards.","Rexair LLC, of Troy, Mich.",1,https://www.cpsc.gov/Recalls/2020/Rexair-Recalls-to-Repair-Rainbow-SRX-Vacuums-Due-to-Fire-and-Burn-Hazards
